time,jst,open,high,low,close,volume
2025-10-30 00:00:00+00:00,2025-10-30 09:00:00+09:00,50949.84,51157.34,50904.84,51144.84,993
2025-10-30 01:00:00+00:00,2025-10-30 10:00:00+09:00,51144.84,51542.34,51099.84,51212.34,6281
2025-10-30 02:00:00+00:00,2025-10-30 11:00:00+09:00,51217.34,51334.84,51032.34,51282.34,4298
2025-10-30 03:00:00+00:00,2025-10-30 12:00:00+09:00,51272.34,51432.34,51237.34,51299.84,1868
2025-10-30 04:00:00+00:00,2025-10-30 13:00:00+09:00,51299.84,51677.34,51244.84,51607.34,2801
2025-10-30 05:00:00+00:00,2025-10-30 14:00:00+09:00,51609.84,51657.34,51007.34,51087.34,7189
2025-10-30 06:00:00+00:00,2025-10-30 15:00:00+09:00,51082.34,51572.34,50987.34,51512.34,3067
2025-10-30 07:00:00+00:00,2025-10-30 16:00:00+09:00,51509.84,51522.34,51234.84,51397.34,2907
2025-10-30 08:00:00+00:00,2025-10-30 17:00:00+09:00,51399.84,51537.34,51289.84,51497.34,1296
2025-10-30 09:00:00+00:00,2025-10-30 18:00:00+09:00,51507.34,51734.84,51502.34,51722.34,3205
2025-10-30 10:00:00+00:00,2025-10-30 19:00:00+09:00,51722.34,51842.34,51597.34,51649.84,2502
2025-10-30 11:00:00+00:00,2025-10-30 20:00:00+09:00,51652.34,51797.34,51617.34,51739.84,2128
2025-10-30 12:00:00+00:00,2025-10-30 21:00:00+09:00,51739.84,51812.34,51722.34,51737.34,1754
2025-10-30 13:00:00+00:00,2025-10-30 22:00:00+09:00,51737.34,51749.84,51479.84,51499.84,3118
2025-10-30 14:00:00+00:00,2025-10-30 23:00:00+09:00,51499.84,51754.84,51362.34,51657.34,5889
2025-10-30 15:00:00+00:00,2025-10-31 00:00:00+09:00,51657.34,51717.34,51449.84,51547.34,7000
2025-10-30 16:00:00+00:00,2025-10-31 01:00:00+09:00,51554.84,51619.84,51459.84,51477.34,4217
2025-10-30 17:00:00+00:00,2025-10-31 02:00:00+09:00,51477.34,51622.34,51457.34,51589.84,3277
2025-10-30 18:00:00+00:00,2025-10-31 03:00:00+09:00,51589.84,51594.84,51459.84,51572.34,3202
2025-10-30 19:00:00+00:00,2025-10-31 04:00:00+09:00,51572.34,51572.34,51419.84,51454.84,2928
2025-10-30 20:00:00+00:00,2025-10-31 05:00:00+09:00,51454.84,51459.84,51274.84,51287.34,3306
2025-10-30 21:00:00+00:00,2025-10-31 06:00:00+09:00,51287.34,51549.84,51267.34,51547.34,1793
2025-10-30 23:00:00+00:00,2025-10-31 08:00:00+09:00,51535.6,51575.6,51505.6,51515.6,211
2025-10-31 00:00:00+00:00,2025-10-31 09:00:00+09:00,51515.6,51718.1,51465.6,51713.1,909
2025-10-31 01:00:00+00:00,2025-10-31 10:00:00+09:00,51730.6,52408.1,51700.6,52198.1,4555
2025-10-31 02:00:00+00:00,2025-10-31 11:00:00+09:00,52198.1,52238.1,51713.1,51958.1,4013
2025-10-31 03:00:00+00:00,2025-10-31 12:00:00+09:00,51958.1,52038.1,51853.1,52025.6,2371
2025-10-31 04:00:00+00:00,2025-10-31 13:00:00+09:00,52025.6,52263.1,51923.1,52203.1,2053
2025-10-31 05:00:00+00:00,2025-10-31 14:00:00+09:00,52200.6,52323.1,52093.1,52278.1,2076
2025-10-31 06:00:00+00:00,2025-10-31 15:00:00+09:00,52278.1,52405.6,52253.1,52283.1,2216
2025-10-31 07:00:00+00:00,2025-10-31 16:00:00+09:00,52278.1,52498.1,52188.1,52365.6,2200
2025-10-31 08:00:00+00:00,2025-10-31 17:00:00+09:00,52365.6,52540.6,52343.1,52530.6,838
2025-10-31 09:00:00+00:00,2025-10-31 18:00:00+09:00,52530.6,52593.1,52443.1,52493.1,3022
2025-10-31 10:00:00+00:00,2025-10-31 19:00:00+09:00,52493.1,52530.6,52375.6,52405.6,1793
2025-10-31 11:00:00+00:00,2025-10-31 20:00:00+09:00,52403.1,52453.1,52375.6,52395.6,1476
2025-10-31 12:00:00+00:00,2025-10-31 21:00:00+09:00,52395.6,52575.6,52328.1,52555.6,1565
2025-10-31 13:00:00+00:00,2025-10-31 22:00:00+09:00,52555.6,52638.1,52423.1,52443.1,2363
2025-10-31 14:00:00+00:00,2025-10-31 23:00:00+09:00,52440.6,52488.1,52345.6,52380.6,4246
